filename,width,height,class,xmin,ymin,xmax,ymax
92464049_528833941147109_9092863872108331008_n.jpg,720,960,cocacola,232,491,273,514
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,cocacola,719,228,821,282
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,sprite,446,664,519,714
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,sprite,568,666,630,717
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,sprite,734,664,815,714
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,sprite,855,667,936,712
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,fanta,297,1366,343,1416
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,fanta,473,1372,538,1434
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,fanta,558,1379,638,1426
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,fanta,683,1382,769,1426
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,fanta,813,1389,897,1428
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,lighthouse,617,1918,700,2038
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,lighthouse,729,1914,802,2017
94351747_3498285210186033_1371485505467711488_o.jpg,1152,2048,lighthouse,809,1932,897,2041
bandar-seri-begawan-brunei-september-th-sprite-bottle-drink-display-supermarket-rack-129556065.jpg,800,600,sprite,1,260,64,313
bandar-seri-begawan-brunei-september-th-sprite-bottle-drink-display-supermarket-rack-129556065.jpg,800,600,sprite,114,263,199,313
bandar-seri-begawan-brunei-september-th-sprite-bottle-drink-display-supermarket-rack-129556065.jpg,800,600,sprite,230,261,296,311
bandar-seri-begawan-brunei-september-th-sprite-bottle-drink-display-supermarket-rack-129556065.jpg,800,600,sprite,364,259,442,313
bandar-seri-begawan-brunei-september-th-sprite-bottle-drink-display-supermarket-rack-129556065.jpg,800,600,sprite,464,259,542,311
bandar-seri-begawan-brunei-september-th-sprite-bottle-drink-display-supermarket-rack-129556065.jpg,800,600,sprite,618,261,685,311
can1.jpg,900,1200,sprite,119,141,191,192
can1.jpg,900,1200,sprite,193,139,265,199
can1.jpg,900,1200,sprite,274,148,345,196
can1.jpg,900,1200,sprite,345,142,413,206
can1.jpg,900,1200,sprite,416,142,484,206
can1.jpg,900,1200,sprite,490,139,557,204
can1.jpg,900,1200,sprite,567,138,638,206
can1.jpg,900,1200,sprite,640,138,707,204
can1.jpg,900,1200,sprite,718,152,789,205
can1.jpg,900,1200,redbull,160,652,222,692
can1.jpg,900,1200,redbull,224,656,283,687
can1.jpg,900,1200,redbull,290,654,343,685
can1.jpg,900,1200,redbull,343,658,399,691
can1.jpg,900,1200,redbull,516,654,571,687
can1.jpg,900,1200,redbull,631,653,689,689
can1.jpg,900,1200,cocacola,346,371,418,420
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,dietcoke,163,216,219,249
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,dietcoke,19,217,76,250
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,dietcoke,24,466,80,506
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,dietcoke,159,471,215,502
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,fanta,286,86,407,173
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,fanta,432,83,555,177
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,fanta,283,341,406,432
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,fanta,430,339,554,432
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,sprite,566,337,682,489
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,sprite,607,81,697,236
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,sprite,725,81,837,238
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,sprite,731,339,839,499
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,drpepper,844,74,948,161
f8010820-0001-0004-0000-000000487416_w948_r1.77_fpx35.8_fpy50.jpg,948,536,drpepper,843,334,948,421
IMG-20200909-WA0005.jpg,1032,581,7up,137,368,212,428
IMG-20200909-WA0005.jpg,1032,581,7up,485,360,542,416
IMG-20200909-WA0005.jpg,1032,581,7up,288,49,309,64
IMG-20200909-WA0005.jpg,1032,581,7up,657,155,685,172
IMG-20200909-WA0005.jpg,1032,581,7up,509,101,535,116
IMG-20200909-WA0005.jpg,1032,581,7up,396,101,422,118
IMG-20200909-WA0005.jpg,1032,581,7up,285,363,337,433
IMG-20200909-WA0005.jpg,1032,581,7up,435,340,462,414
IMG-20200909-WA0006.jpg,581,1032,7up,114,450,234,595
IMG-20200909-WA0006.jpg,581,1032,7up,298,454,413,588
IMG-20200909-WA0006.jpg,581,1032,7up,486,422,575,537
IMG-20200909-WA0006.jpg,581,1032,pepsi,202,763,312,860
IMG-20200909-WA0006.jpg,581,1032,mirinda,369,956,436,988
IMG_0299.JPG,2448,3264,lavie,146,1511,674,1718
IMG_0299.JPG,2448,3264,aquafina,884,1525,1384,1680
IMG_0299.JPG,2448,3264,pepsi,1172,1806,1229,1856
IMG_0299.JPG,2448,3264,wonderfarm,1781,1861,1995,1924
IMG_0300.JPG,3264,2448,lavie,675,1089,1325,1323
IMG_0300.JPG,3264,2448,aquafina,1557,1108,2117,1281
IMG_0300.JPG,3264,2448,wonderfarm,2530,1481,2767,1552
IMG_0300.JPG,3264,2448,pepsi,1885,1415,1952,1478
IMG_0306.JPG,3264,2448,lavie,333,884,901,1126
IMG_0306.JPG,3264,2448,vinamilk,909,668,1104,752
IMG_0306.JPG,3264,2448,vinamilk,1178,663,1367,755
IMG_0306.JPG,3264,2448,vinamilk,1438,668,1625,755
IMG_0306.JPG,3264,2448,vinamilk,1701,668,1885,755
IMG_0306.JPG,3264,2448,vinamilk,935,1281,1128,1347
IMG_0306.JPG,3264,2448,probi,2058,875,2281,961
IMG_0306.JPG,3264,2448,vinamilk,2117,803,2246,859
IMG_0306.JPG,3264,2448,vinamilk,2073,1370,2200,1425
IMG_0306.JPG,3264,2448,probi,2017,1437,2239,1524
IMG_0306.JPG,3264,2448,probi,2739,1486,2850,1539
IMG_0306.JPG,3264,2448,probi,2753,978,2906,1048
IMG_0306.JPG,3264,2448,vinamilk,2777,921,2896,970
IMG_0306.JPG,3264,2448,vinamilk,2765,1453,2845,1483
IMG_0306.JPG,3264,2448,vinamilk,1180,1171,1354,1276
IMG_20200914_182014.jpg,1920,1440,cocacola,963,205,993,230
IMG_20200914_182014.jpg,1920,1440,cocacola,1122,210,1156,228
IMG_20200914_182014.jpg,1920,1440,cocacola,1221,198,1360,264
IMG_20200914_182014.jpg,1920,1440,cocacola,329,855,477,923
IMG_20200914_182014.jpg,1920,1440,cocacola,911,824,1036,895
IMG_20200914_182014.jpg,1920,1440,cocacola,1047,821,1128,890
IMG_20200914_182014.jpg,1920,1440,cocacola,1391,808,1507,865
IMG_20200914_182014.jpg,1920,1440,cocacola,1258,821,1293,843
IMG_20200914_182014.jpg,1920,1440,cocacola,1248,1393,1281,1416
IMG_20200914_182014.jpg,1920,1440,cocacola,1717,1348,1750,1368
IMG_20200914_182014.jpg,1920,1440,cocacola,1534,202,1687,268
IMG_20200914_182014.jpg,1920,1440,cocacola,1384,199,1521,268
IMG_20200914_182020.jpg,1440,1920,sprite,486,360,594,468
IMG_20200914_182020.jpg,1440,1920,sprite,1118,400,1169,443
IMG_20200914_182020.jpg,1440,1920,sprite,168,928,275,1028
IMG_20200914_182020.jpg,1440,1920,sprite,590,899,693,993
IMG_20200914_182020.jpg,1440,1920,sprite,351,919,440,1014
IMG_20200914_182020.jpg,1440,1920,sprite,749,906,856,991
IMG_20200914_182020.jpg,1440,1920,sprite,468,1432,576,1529
IMG_20200914_182020.jpg,1440,1920,sprite,620,1409,724,1503
IMG_20200914_182020.jpg,1440,1920,sprite,754,1408,862,1498
IMG_20200914_182713.jpg,1920,1440,sprite,97,456,236,568
IMG_20200914_182713.jpg,1920,1440,sprite,245,445,353,544
IMG_20200914_182713.jpg,1920,1440,sprite,405,439,502,544
IMG_20200914_182713.jpg,1920,1440,sprite,570,441,673,558
IMG_20200914_182713.jpg,1920,1440,sprite,790,425,916,545
IMG_20200914_182713.jpg,1920,1440,sprite,942,416,1079,538
IMG_20200914_182713.jpg,1920,1440,sprite,1141,399,1282,530
IMG_20200914_182713.jpg,1920,1440,sprite,1334,387,1485,516
IMG_20200914_182713.jpg,1920,1440,sprite,1565,372,1742,505
IMG_20200914_182713.jpg,1920,1440,sprite,117,1024,222,1118
IMG_20200914_182713.jpg,1920,1440,sprite,373,1045,476,1135
IMG_20200914_182713.jpg,1920,1440,sprite,524,1045,633,1147
IMG_20200914_182713.jpg,1920,1440,sprite,681,1047,794,1150
IMG_20200914_182713.jpg,1920,1440,sprite,814,1072,908,1150
IMG_20200914_182713.jpg,1920,1440,sprite,993,1067,1108,1168
IMG_20200914_182713.jpg,1920,1440,sprite,1162,1072,1285,1159
IMG_20200914_182713.jpg,1920,1440,sprite,1328,1075,1459,1158
IMG_20200914_182713.jpg,1920,1440,sprite,1733,1096,1890,1190
IMG_20200914_182713.jpg,1920,1440,sprite,1559,1073,1690,1184
IMG_20200914_182713.jpg,1920,1440,sprite,8,1016,97,1099
IMG_20200914_182713.jpg,1920,1440,sprite,234,1052,307,1122
z___Screenshot 2022-01-06 203249.png,701,427,evian,151,209,213,233
z___Screenshot 2022-01-06 203249.png,701,427,lavie,235,117,299,151
z___Screenshot 2022-01-06 203249.png,701,427,aquafina,321,160,403,206
z___Screenshot 2022-01-06 203249.png,701,427,pepsi,274,280,332,336
z___Screenshot 2022-01-06 203249.png,701,427,cocacola,346,264,391,406
z___Screenshot 2022-01-06 203249.png,701,427,monster,412,262,470,351
z___Screenshot 2022-01-06 203249.png,701,427,tropicana,509,107,535,118
z___Screenshot 2022-01-06 203249.png,701,427,pocarisweat,416,190,487,218
z___Screenshot 2022-01-06 203249.png,701,427,starbucks,563,284,599,319
z___Screenshot 2022-01-06 203249.png,701,427,highlandscoffee,490,251,542,295
z___Screenshot 2022-01-06 203249.png,701,427,teaplus,603,133,632,253
_1.jpg,606,450,cocacola,24,189,78,335
_1.jpg,606,450,cocacola,107,174,200,217
_1.jpg,606,450,cocacola,213,189,263,334
_1.jpg,606,450,cocacola,300,169,389,204
_1.jpg,606,450,cocacola,403,198,449,335
_1.jpg,606,450,cocacola,492,173,582,208
_11-1520655545529821122951.jpg,1200,630,fuzetea,294,271,392,304
_11-1520655545529821122951.jpg,1200,630,fuzetea,394,265,498,298
_11-1520655545529821122951.jpg,1200,630,aquarius,505,242,616,272
_11-1520655545529821122951.jpg,1200,630,dasani,641,236,746,277
_11-1520655545529821122951.jpg,1200,630,dasani,754,246,850,287
_11-1520655545529821122951.jpg,1200,630,fanta,186,442,256,481
_11-1520655545529821122951.jpg,1200,630,cocacola,269,401,329,584
_11-1520655545529821122951.jpg,1200,630,cocacola,342,397,411,590
_11-1520655545529821122951.jpg,1200,630,cocacola,422,385,491,589
_11-1520655545529821122951.jpg,1200,630,cocacola,502,409,616,497
_11-1520655545529821122951.jpg,1200,630,nutriboost,622,440,730,512
_11-1520655545529821122951.jpg,1200,630,nutriboost,734,443,829,514
_11-1520655545529821122951.jpg,1200,630,minutemaid,862,543,888,560
_11-1520655545529821122951.jpg,1200,630,minutemaid,946,541,971,556
_11051Sabeco_1480135226.jpg,640,427,biasaigon,127,1,245,54
_11051Sabeco_1480135226.jpg,640,427,biasaigon,325,1,441,48
_11051Sabeco_1480135226.jpg,640,427,biasaigon,94,297,180,347
_11051Sabeco_1480135226.jpg,640,427,333,375,313,445,365
_11051Sabeco_1480135226.jpg,640,427,333,557,313,631,362
_11051Sabeco_1480135226.jpg,640,427,333,572,29,630,77
_18646_Sabeco.jpg,480,360,biasaigon,274,186,344,221
_18646_Sabeco.jpg,480,360,biasaigon,136,61,163,76
_18646_Sabeco.jpg,480,360,biasaigon,183,69,217,85
_18646_Sabeco.jpg,480,360,biasaigon,236,81,271,95
_18646_Sabeco.jpg,480,360,biasaigon,410,111,469,130
_18646_Sabeco.jpg,480,360,333,92,165,119,186
_18646_Sabeco.jpg,480,360,333,123,177,141,201
_18646_Sabeco.jpg,480,360,333,33,42,51,58
_18646_Sabeco.jpg,480,360,333,28,130,45,148
_18646_Sabeco.jpg,480,360,333,64,152,85,171
_1_dc89996c78e24a42bc437efeb921bee5_635c95c4493a452aab5100570a04eedc.png,1200,628,biasaigon,164,312,346,391
_1_dc89996c78e24a42bc437efeb921bee5_635c95c4493a452aab5100570a04eedc.png,1200,628,heineken,480,344,651,384
_1_dc89996c78e24a42bc437efeb921bee5_635c95c4493a452aab5100570a04eedc.png,1200,628,tiger,828,316,997,405
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,1,5,51,26
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,90,10,137,34
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,171,18,212,39
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,242,24,275,43
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,12,212,60,231
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,96,206,139,223
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,170,199,208,216
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,vinamilk,233,194,265,208
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,292,82,330,105
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,346,86,385,108
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,398,87,433,109
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,443,88,474,108
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,288,223,328,245
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,340,218,375,239
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,388,212,423,234
_20011_20011_nganhsuaEVFTA_Ava_1.jpg,480,360,thtruemilk,431,209,461,229
_20331135630-Nuocgiaikhat.jpg,1095,750,minutemaid,500,236,571,285
_20331135630-Nuocgiaikhat.jpg,1095,750,lavie,616,260,711,311
_20331135630-Nuocgiaikhat.jpg,1095,750,sprite,762,301,853,352
_20331135630-Nuocgiaikhat.jpg,1095,750,heineken,455,500,559,527
_20331135630-Nuocgiaikhat.jpg,1095,750,heineken,436,427,491,475
_20331135630-Nuocgiaikhat.jpg,1095,750,sapporo,597,517,727,556
_20331135630-Nuocgiaikhat.jpg,1095,750,tiger,756,477,892,550
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,biasaigon,4,269,100,309
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,333,137,283,191,321
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,biasaigon,239,257,320,291
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,biasaigon,354,241,436,278
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,333,468,212,538,258
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,biasaigon,694,221,793,270
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,biasaigon,576,248,663,273
_5Vogn4ugbW4w6phWHQGf5J3MhXZRDx03Muyjpe8D.jpeg,800,400,biasaigon,719,70,766,95
_Beer-History8-2.jpg,1200,800,333,908,236,1085,378
_Beer-History8-2.jpg,1200,800,biasaigon,741,201,836,253
_Beer_175x155-01.jpg,729,646,tiger,88,308,166,341
_Beer_175x155-01.jpg,729,646,coronaextra,191,273,276,306
_Beer_175x155-01.jpg,729,646,tiger,293,312,374,346
_Beer_175x155-01.jpg,729,646,coronaextra,619,280,703,312
_Beer_175x155-01.jpg,729,646,tiger,515,445,608,499
_Beer_175x155-01.jpg,729,646,333,144,461,203,499
_Beer_175x155-01.jpg,729,646,heineken,11,458,96,484
_Beer_175x155-01.jpg,729,646,bierelarue,259,407,360,547
_Beer_175x155-01.jpg,729,646,redrock,404,454,492,513
_Bia-sai-gon.jpg,600,241,biasaigon,45,138,97,158
_Bia-sai-gon.jpg,600,241,biasaigon,109,135,156,156
_Bia-sai-gon.jpg,600,241,biasaigon,172,142,212,152
_Bia-sai-gon.jpg,600,241,333,233,139,265,160
_Bia-sai-gon.jpg,600,241,biasaigon,286,133,330,153
_Bia-sai-gon.jpg,600,241,biasaigon,344,132,407,159
_Bia-sai-gon.jpg,600,241,333,432,143,468,164
_Bia-sai-gon.jpg,600,241,biasaigon,498,128,554,151
_bia-saigon-1600337533-8725-1600337622.jpg,910,594,biasaigon,189,201,433,305
_bia-saigon-1600337533-8725-1600337622.jpg,910,594,biasaigon,511,197,764,315
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,heineken,122,225,154,234
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,heineken,123,296,153,304
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biasaigon,182,207,235,232
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biasaigon,254,224,304,236
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biasaigon,330,215,393,243
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,bierelarue,407,192,466,290
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,bierelarue,422,95,446,109
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,zorok,552,252,608,274
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biahanoi,26,239,88,259
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biasaigon,349,103,378,119
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biahuda,489,90,515,107
_bia-viet-nam-ngon-hon-ca-bia-nuoc-ngoai-vietnam.jpg.640x640_q85_crop.jpg,640,415,biahuda,478,217,534,256
_bialacviet.png,635,515,bialacviet,255,101,325,126
_bialacviet.png,635,515,bialacviet,229,377,350,417
_bialacviet.png,635,515,bialacviet,365,398,491,437
_biaviet.png,558,751,biaviet,175,323,377,409
_bia_12_1.jpg,2560,2322,biasaigon,78,424,413,559
_bia_12_1.jpg,2560,2322,biasaigon,506,424,851,564
_bia_12_1.jpg,2560,2322,biasaigon,1821,876,2151,1024
_bia_12_1.jpg,2560,2322,biasaigon,2206,876,2546,1021
_bia_12_1.jpg,2560,2322,biasaigon,111,1179,433,1326
_bia_12_1.jpg,2560,2322,biasaigon,548,1181,883,1321
_bia_12_1.jpg,2560,2322,biasaigon,103,1944,433,2071
_bia_12_1.jpg,2560,2322,biasaigon,553,1936,876,2061
_bia_12_1.jpg,2560,2322,biasaigon,1831,1836,2161,1984
_bia_12_1.jpg,2560,2322,biasaigon,2196,1834,2536,1976
_bia_12_1.jpg,2560,2322,tiger,918,121,1261,689
_bia_12_1.jpg,2560,2322,tiger,1371,136,1731,691
_bia_12_1.jpg,2560,2322,tiger,948,896,1298,1456
_bia_12_1.jpg,2560,2322,tiger,1416,1064,1743,1249
_bia_12_1.jpg,2560,2322,tiger,926,1661,1288,2226
_bia_12_1.jpg,2560,2322,tiger,1381,1644,1721,2201
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,260,112,295,129
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,261,155,295,171
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,189,154,221,169
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,203,109,225,141
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,231,118,253,131
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,181,117,202,129
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,154,116,176,130
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,155,160,175,171
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,79,106,139,139
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,3,106,65,138
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,3,147,68,181
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,139,416,176,434
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,135,451,176,470
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,278,227,298,240
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,299,264,319,276
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,255,265,274,275
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,233,265,253,275
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,212,263,230,275
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,164,264,182,276
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,162,225,182,237
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,186,226,203,238
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,116,263,136,275
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,heineken,205,59,252,75
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,heineken,283,62,328,81
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,heineken,284,16,332,39
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,heineken,206,15,254,35
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biabeck,406,11,426,20
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biabeck,405,54,425,65
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biasaigon,508,56,544,68
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biasaigon,476,169,511,180
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biasaigon,452,19,474,26
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biasaigon,500,19,523,29
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biasaigon,395,423,438,436
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tiger,95,225,114,237
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biahanoi,315,424,362,439
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,biahanoi,314,458,358,471
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,333,412,455,429,467
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,bierelarue,189,326,225,333
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,bierelarue,259,324,296,333
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,bierelarue,259,362,293,371
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,bierelarue,190,362,226,370
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tuborg,583,459,618,472
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,heineken,220,438,281,449
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,heineken,215,472,277,485
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,bierelarue,24,441,63,453
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,bierelarue,26,476,64,486
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,sapporo,634,252,658,263
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,sapporo,610,250,629,263
_Can-Tho-Bia-bi-ton-kho-lon-trong-mua-dich-Corona-bia-2-1581483138-width660height495.jpg,660,495,tuborg,635,121,656,149
